,Unnamed: 0,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Date,Rain_VAL2,Rain
6315,0,0,0,119,33.0871015431941,50,150.96,923.621537261333,67.3461062107992,10:17:36 - 2019/05/21,2019-05-21,0.02,0
6316,0,0,0,120,27.3465766131363,50,155.04,923.184010475018,70.6132990712685,11:17:37 - 2019/05/21,2019-05-21,0.02,0
6317,0,0,0,120,23.259501747438,50,155.04,922.179526222101,73.0965019037249,12:17:37 - 2019/05/21,2019-05-21,0.02,0
6318,0,0,0,121,20.1308457549759,51,152.4288,921.23140259131,75.2558642703816,13:17:37 - 2019/05/21,2019-05-21,0.02,0
6319,0,0,0,124,18.4748701102652,51,164.6688,920.07689456444,77.4414681952219,14:17:37 - 2019/05/21,2019-05-21,0.02,0
6320,0,0,0,124,14.314943702757,51,164.6688,919.030419446262,80.2370094458963,15:17:37 - 2019/05/21,2019-05-21,0.02,0
6321,0,0,0,137,14.2556925187899,56,184.2528,918.141358391793,80.8760468518232,16:17:37 - 2019/05/21,2019-05-21,0.02,0
6322,0,0,0,301,13.3189620607158,132,344.8416,917.541679376734,82.0166502746436,17:17:37 - 2019/05/21,2019-05-21,0.02,0
6323,0,0,0,2221,13.1039062374562,1023,2216.5824,917.43571479305,86.8511948814838,18:17:37 - 2019/05/21,2019-05-21,0.02,0
6324,0,0,0,13,16.6279127486227,5,19.584,917.781418041688,78.0787472587093,19:17:37 - 2019/05/21,2019-05-21,0.02,0
6325,0,0,0,0,18.1396699605017,0,0,918.401030482505,73.7663847114786,20:17:37 - 2019/05/21,2019-05-21,0.02,0
6326,0,0,0,0,23.0904824853317,0,0,919.029232560694,70.6400939303297,21:17:37 - 2019/05/21,2019-05-21,0.02,0
6327,0,0,0,0,26.1179652171304,0,0,919.621351800948,67.3973649348904,22:17:37 - 2019/05/21,2019-05-21,0.02,0
6328,0,0,0,0,25.1210278936775,0,0,919.583030251744,66.3500591498812,23:17:37 - 2019/05/21,2019-05-21,0.02,0
6329,0,0,0,0,25.1284033605102,0,0,919.297971827111,65.2148057906067,00:17:38 - 2019/05/22,2019-05-22,0,0
